Filename: echmaAtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  4.60       34   80 0.393     3.185E-03
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.584E+04  21.2     6.584E+04
F107,F107A,MLAT,MLONG:  150.      150.      60.4      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  6.1920000000E+03  1.7503303853E+00  3.4620669540E+03  6.0634064688E+03  6.0597609856E+03  3.4657129264E+03
  6.1930000000E+03  1.7503469698E+00  3.4590895054E+03  6.0582488388E+03  6.0546068338E+03  3.4627319989E+03
  6.1940000000E+03  1.7503635558E+00  3.4561145211E+03  6.0530954325E+03  6.0494569025E+03  3.4597535391E+03
  6.1950000000E+03  1.7503801248E+00  3.4531419993E+03  6.0479461819E+03  6.0443111237E+03  3.4567775450E+03
  6.1960000000E+03  1.7503967099E+00  3.4501719363E+03  6.0428011957E+03  6.0391696059E+03  3.4538040130E+03
  6.1970000000E+03  1.7504132676E+00  3.4472043248E+03  6.0376603109E+03  6.0340321862E+03  3.4508329356E+03
  6.1980000000E+03  1.7504298604E+00  3.4442391801E+03  6.0325237696E+03  6.0288991070E+03  3.4478643283E+03
  6.1990000000E+03  1.7504464360E+00  3.4412764899E+03  6.0273913711E+03  6.0237701672E+03  3.4448981789E+03
  6.2000000000E+03  1.7504630279E+00  3.4383162515E+03  6.0222632249E+03  6.0186454765E+03  3.4419344844E+03
  6.2010000000E+03  1.7504796071E+00  3.4353584647E+03  6.0171392317E+03  6.0135249355E+03  3.4389732448E+03
  6.2020000000E+03  1.7504961922E+00  3.4324031182E+03  6.0120194360E+03  6.0084085887E+03  3.4360144487E+03
  6.2030000000E+03  1.7505127935E+00  3.4294502287E+03  6.0069039016E+03  6.0032965001E+03  3.4330581128E+03
  6.2040000000E+03  1.7505293734E+00  3.4264997831E+03  6.0017924770E+03  5.9981885181E+03  3.4301042241E+03
  6.2050000000E+03  1.7505459782E+00  3.4235517820E+03  5.9966853226E+03  5.9930848030E+03  3.4271527831E+03
  6.2060000000E+03  1.7505625660E+00  3.4206062214E+03  5.9915822876E+03  5.9879852041E+03  3.4242037859E+03
  6.2070000000E+03  1.7505791599E+00  3.4176630906E+03  5.9864834326E+03  5.9828897819E+03  3.4212572216E+03
  6.2080000000E+03  1.7505957510E+00  3.4147224083E+03  5.9813887597E+03  5.9777985387E+03  3.4183131090E+03
  6.2090000000E+03  1.7506123583E+00  3.4117841603E+03  5.9762983097E+03  5.9727115150E+03  3.4153714341E+03
  6.2100000000E+03  1.7506289719E+00  3.4088483468E+03  5.9712120481E+03  5.9676286766E+03  3.4124321968E+03
  6.2110000000E+03  1.7506455685E+00  3.4059149638E+03  5.9661298895E+03  5.9625499381E+03  3.4094953933E+03
  6.2120000000E+03  1.7506621712E+00  3.4029840012E+03  5.9610518949E+03  5.9574753602E+03  3.4065610133E+03
  6.2130000000E+03  1.7506787667E+00  3.4000554763E+03  5.9559780492E+03  5.9524049281E+03  3.4036290742E+03
  6.2140000000E+03  1.7506953873E+00  3.3971293784E+03  5.9509084436E+03  5.9473387329E+03  3.4006995654E+03
  6.2150000000E+03  1.7507119910E+00  3.3942057039E+03  5.9458429292E+03  5.9422766257E+03  3.3977724830E+03
  6.2160000000E+03  1.7507286155E+00  3.3912844504E+03  5.9407816301E+03  5.9372187306E+03  3.3948478250E+03
  6.2170000000E+03  1.7507452228E+00  3.3883656064E+03  5.9357243974E+03  5.9321648986E+03  3.3919255797E+03
  6.2180000000E+03  1.7507618318E+00  3.3854491928E+03  5.9306713315E+03  5.9271152304E+03  3.3890057679E+03
  6.2190000000E+03  1.7507784616E+00  3.3825351952E+03  5.9256224721E+03  5.9220697653E+03  3.3860883752E+03
  6.2200000000E+03  1.7507950744E+00  3.3796236112E+03  5.9205776872E+03  5.9170283717E+03  3.3831733995E+03
  6.2210000000E+03  1.7508116888E+00  3.3767144301E+03  5.9155370213E+03  5.9119910938E+03  3.3802608297E+03
  6.2220000000E+03  1.7508283239E+00  3.3738076704E+03  5.9105005713E+03  5.9069580286E+03  3.3773506846E+03
  6.2230000000E+03  1.7508449420E+00  3.3709033191E+03  5.9054681873E+03  5.9019290264E+03  3.3744429510E+03
  6.2240000000E+03  1.7508615809E+00  3.3680013744E+03  5.9004399932E+03  5.8969042109E+03  3.3715376272E+03
  6.2250000000E+03  1.7508781984E+00  3.3651018328E+03  5.8954158414E+03  5.8918834344E+03  3.3686347097E+03
  6.2260000000E+03  1.7508948264E+00  3.3622046867E+03  5.8903958260E+03  5.8868667911E+03  3.3657341908E+03
  6.2270000000E+03  1.7509114519E+00  3.3593099511E+03  5.8853799299E+03  5.8818542641E+03  3.3628360857E+03
  6.2280000000E+03  1.7509280983E+00  3.3564176145E+03  5.8803682109E+03  5.8768459110E+03  3.3599403827E+03
  6.2290000000E+03  1.7509447420E+00  3.3535276740E+03  5.8753605853E+03  5.8718416480E+03  3.3570470789E+03
  6.2300000000E+03  1.7509613733E+00  3.3506401292E+03  5.8703570198E+03  5.8668414422E+03  3.3541561740E+03
  6.2310000000E+03  1.7509780110E+00  3.3477549684E+03  5.8653575572E+03  5.8618453359E+03  3.3512676561E+03
  6.2320000000E+03  1.7509946648E+00  3.3448722097E+03  5.8603622616E+03  5.8568533935E+03  3.3483815436E+03
  6.2330000000E+03  1.7510112971E+00  3.3419918395E+03  5.8553709839E+03  5.8518654659E+03  3.3454978228E+03
  6.2340000000E+03  1.7510279547E+00  3.3391138579E+03  5.8503838803E+03  5.8468817093E+03  3.3426164936E+03
  6.2350000000E+03  1.7510445956E+00  3.3362382611E+03  5.8454008038E+03  5.8419019766E+03  3.3397375525E+03
  6.2360000000E+03  1.7510612428E+00  3.3333650387E+03  5.8404218140E+03  5.8369263274E+03  3.3368609888E+03
  6.2370000000E+03  1.7510779017E+00  3.3304942080E+03  5.8354469583E+03  5.8319548093E+03  3.3339868200E+03
  6.2380000000E+03  1.7510945481E+00  3.3276257587E+03  5.8304761386E+03  5.8269873241E+03  3.3311150357E+03
  6.2390000000E+03  1.7511112153E+00  3.3247596872E+03  5.8255094597E+03  5.8220239765E+03  3.3282456323E+03
  6.2400000000E+03  1.7511278659E+00  3.3218959907E+03  5.8205467920E+03  5.8170646369E+03  3.3253786072E+03
  6.2410000000E+03  1.7511445184E+00  3.3190346584E+03  5.8155881786E+03  5.8121093485E+03  3.3225139492E+03
  6.2420000000E+03  1.7511611915E+00  3.3161757105E+03  5.8106337166E+03  5.8071582084E+03  3.3196516789E+03
  6.2430000000E+03  1.7511778477E+00  3.3133191333E+03  5.8056832579E+03  5.8022110686E+03  3.3167917822E+03
  6.2440000000E+03  1.7511945249E+00  3.3104649238E+03  5.8007369232E+03  5.7972680496E+03  3.3139342566E+03
  6.2450000000E+03  1.7512111708E+00  3.3076130721E+03  5.7957945216E+03  5.7923289605E+03  3.3110790917E+03
  6.2460000000E+03  1.7512278473E+00  3.3047635950E+03  5.7908562880E+03  5.7873940364E+03  3.3082263046E+03
  6.2470000000E+03  1.7512445301E+00  3.3019164824E+03  5.7859221240E+03  5.7824631787E+03  3.3053758850E+03
  6.2480000000E+03  1.7512611963E+00  3.2990717304E+03  5.7809919472E+03  5.7775363052E+03  3.3025278292E+03
  6.2490000000E+03  1.7512778834E+00  3.2962293369E+03  5.7760658783E+03  5.7726135364E+03  3.2996821350E+03
  6.2500000000E+03  1.7512945537E+00  3.2933892907E+03  5.7711437726E+03  5.7676947278E+03  3.2968387911E+03
  6.2510000000E+03  1.7513112257E+00  3.2905516119E+03  5.7662257275E+03  5.7627799767E+03  3.2939978179E+03
  6.2520000000E+03  1.7513279186E+00  3.2877162868E+03  5.7613117815E+03  5.7578693216E+03  3.2911592013E+03
  6.2530000000E+03  1.7513445948E+00  3.2848833132E+03  5.7564018073E+03  5.7529626352E+03  3.2883229393E+03
  6.2540000000E+03  1.7513612877E+00  3.2820526875E+03  5.7514959085E+03  5.7480600211E+03  3.2854890284E+03
  6.2550000000E+03  1.7513779726E+00  3.2792244020E+03  5.7465939907E+03  5.7431613848E+03  3.2826574607E+03
  6.2560000000E+03  1.7513946549E+00  3.2763984731E+03  5.7416961005E+03  5.7382667732E+03  3.2798282528E+03
  6.2570000000E+03  1.7514113582E+00  3.2735748887E+03  5.7368022937E+03  5.7333762419E+03  3.2770013923E+03
  6.2580000000E+03  1.7514280591E+00  3.2707536450E+03  5.7319124875E+03  5.7284897081E+03  3.2741768757E+03
  6.2590000000E+03  1.7514447332E+00  3.2679347341E+03  5.7270265886E+03  5.7236070784E+03  3.2713546949E+03
  6.2600000000E+03  1.7514614426E+00  3.2651181724E+03  5.7221448282E+03  5.7187285843E+03  3.2685348663E+03
  6.2610000000E+03  1.7514781539E+00  3.2623039477E+03  5.7172670764E+03  5.7138540958E+03  3.2657173780E+03
  6.2620000000E+03  1.7514948441E+00  3.2594920568E+03  5.7123932525E+03  5.7089835319E+03  3.2629022264E+03
  6.2630000000E+03  1.7515115598E+00  3.2566824994E+03  5.7075235077E+03  5.7041170443E+03  3.2600894114E+03
  6.2640000000E+03  1.7515282445E+00  3.2538752641E+03  5.7026576386E+03  5.6992544291E+03  3.2572789215E+03
  6.2650000000E+03  1.7515449643E+00  3.2510703690E+03  5.6977958917E+03  5.6943959332E+03  3.2544707749E+03
  6.2660000000E+03  1.7515616816E+00  3.2482678005E+03  5.6929381217E+03  5.6895414111E+03  3.2516649580E+03
  6.2670000000E+03  1.7515783868E+00  3.2454675587E+03  5.6880842966E+03  5.6846908309E+03  3.2488614707E+03
  6.2680000000E+03  1.7515951132E+00  3.2426696396E+03  5.6832345184E+03  5.6798442946E+03  3.2460603093E+03
  6.2690000000E+03  1.7516118272E+00  3.2398740337E+03  5.6783886614E+03  5.6750016762E+03  3.2432614641E+03
  6.2700000000E+03  1.7516285344E+00  3.2370807574E+03  5.6735467722E+03  5.6701630227E+03  3.2404649515E+03
  6.2710000000E+03  1.7516452670E+00  3.2342898008E+03  5.6687089382E+03  5.6653284215E+03  3.2376707616E+03
  6.2720000000E+03  1.7516620017E+00  3.2315011598E+03  5.6638750772E+03  5.6604977902E+03  3.2348788905E+03
  6.2730000000E+03  1.7516787055E+00  3.2287148246E+03  5.6590450648E+03  5.6556710044E+03  3.2320893281E+03
  6.2740000000E+03  1.7516954400E+00  3.2259308117E+03  5.6542191296E+03  5.6508482927E+03  3.2293020911E+03
  6.2750000000E+03  1.7517121810E+00  3.2231491112E+03  5.6493971756E+03  5.6460295593E+03  3.2265171694E+03
  6.2760000000E+03  1.7517289055E+00  3.2203697193E+03  5.6445791225E+03  5.6412147238E+03  3.2237345595E+03
  6.2770000000E+03  1.7517456511E+00  3.2175926340E+03  5.6397650877E+03  5.6364039035E+03  3.2209542591E+03
  6.2780000000E+03  1.7517623612E+00  3.2148178442E+03  5.6349548704E+03  5.6315968977E+03  3.2181762573E+03
  6.2790000000E+03  1.7517791111E+00  3.2120453698E+03  5.6301487468E+03  5.6267939826E+03  3.2154005738E+03
  6.2800000000E+03  1.7517958630E+00  3.2092751971E+03  5.6253465723E+03  5.6219950136E+03  3.2126271951E+03
  6.2810000000E+03  1.7518125985E+00  3.2065073241E+03  5.6205482836E+03  5.6171999274E+03  3.2098561191E+03
  6.2820000000E+03  1.7518293509E+00  3.2037417472E+03  5.6157539820E+03  5.6124088253E+03  3.2070873422E+03
  6.2830000000E+03  1.7518460953E+00  3.2009784590E+03  5.6109635749E+03  5.6076216145E+03  3.2043208570E+03
  6.2840000000E+03  1.7518628373E+00  3.1982174756E+03  5.6061771081E+03  5.6028383413E+03  3.2015566796E+03
  6.2850000000E+03  1.7518796006E+00  3.1954587849E+03  5.6013946360E+03  5.5980590596E+03  3.1987947979E+03
  6.2860000000E+03  1.7518963616E+00  3.1927023833E+03  5.5966160778E+03  5.5932836889E+03  3.1960352083E+03
  6.2870000000E+03  1.7519130960E+00  3.1899482632E+03  5.5918413423E+03  5.5885121378E+03  3.1932779031E+03
  6.2880000000E+03  1.7519298659E+00  3.1871964403E+03  5.5870706552E+03  5.5837446322E+03  3.1905228983E+03
  6.2890000000E+03  1.7519466378E+00  3.1844469031E+03  5.5823038897E+03  5.5789810452E+03  3.1877701820E+03
  6.2900000000E+03  1.7519633889E+00  3.1816996481E+03  5.5775409669E+03  5.5742212980E+03  3.1850197510E+03
  6.2910000000E+03  1.7519801658E+00  3.1789546750E+03  5.5727820350E+03  5.5694655387E+03  3.1822716048E+03
  6.2920000000E+03  1.7519969304E+00  3.1762119732E+03  5.5680269543E+03  5.5647136275E+03  3.1795257329E+03
  6.2930000000E+03  1.7520136927E+00  3.1734715598E+03  5.5632757863E+03  5.5599656261E+03  3.1767821524E+03
  6.2940000000E+03  1.7520304717E+00  3.1707334218E+03  5.5585285692E+03  5.5552215726E+03  3.1740408502E+03
  6.2950000000E+03  1.7520472575E+00  3.1679975588E+03  5.5537852706E+03  5.5504814347E+03  3.1713018261E+03
  6.2960000000E+03  1.7520640271E+00  3.1652639669E+03  5.5490458108E+03  5.5457451326E+03  3.1685650760E+03
  6.2970000000E+03  1.7520808032E+00  3.1625326381E+03  5.5443102485E+03  5.5410127249E+03  3.1658305920E+03
  6.2980000000E+03  1.7520975914E+00  3.1598035878E+03  5.5395786271E+03  5.5362842553E+03  3.1630983893E+03
  6.2990000000E+03  1.7521143676E+00  3.1570768054E+03  5.5348508532E+03  5.5315596302E+03  3.1603684576E+03
  6.3000000000E+03  1.7521311651E+00  3.1543522875E+03  5.5301270259E+03  5.5268389487E+03  3.1576407934E+03
  6.3010000000E+03  1.7521479504E+00  3.1516300248E+03  5.5254070228E+03  5.5221220884E+03  3.1549153872E+03
  6.3020000000E+03  1.7521647291E+00  3.1489100330E+03  5.5206908892E+03  5.5174090948E+03  3.1521922550E+03
  6.3030000000E+03  1.7521815334E+00  3.1461923022E+03  5.5159787100E+03  5.5127000526E+03  3.1494713868E+03
  6.3040000000E+03  1.7521983401E+00  3.1434768294E+03  5.5112704061E+03  5.5079948827E+03  3.1467527794E+03
  6.3050000000E+03  1.7522151261E+00  3.1407636111E+03  5.5065658990E+03  5.5032935068E+03  3.1440364294E+03
  6.3060000000E+03  1.7522319234E+00  3.1380526398E+03  5.5018652769E+03  5.4985960127E+03  3.1413223295E+03
  6.3070000000E+03  1.7522487372E+00  3.1353439315E+03  5.4971685835E+03  5.4939024446E+03  3.1386104954E+03
  6.3080000000E+03  1.7522655345E+00  3.1326374742E+03  5.4924756947E+03  5.4892126781E+03  3.1359009153E+03
  6.3090000000E+03  1.7522823488E+00  3.1299332645E+03  5.4877867095E+03  5.4845268122E+03  3.1331935858E+03
  6.3100000000E+03  1.7522991554E+00  3.1272312947E+03  5.4831015373E+03  5.4798447564E+03  3.1304884990E+03
  6.3110000000E+03  1.7523159598E+00  3.1245315805E+03  5.4784202228E+03  5.4751665554E+03  3.1277856708E+03
  6.3120000000E+03  1.7523327855E+00  3.1218341103E+03  5.4737428193E+03  5.4704922625E+03  3.1250850896E+03
  6.3130000000E+03  1.7523496092E+00  3.1191388810E+03  5.4690692483E+03  5.4658217992E+03  3.1223867521E+03
  6.3140000000E+03  1.7523664211E+00  3.1164458922E+03  5.4643994790E+03  5.4611551347E+03  3.1196906580E+03
  6.3150000000E+03  1.7523832400E+00  3.1137551332E+03  5.4597335513E+03  5.4564923087E+03  3.1169967967E+03
  6.3160000000E+03  1.7524000753E+00  3.1110666210E+03  5.4550715245E+03  5.4518333807E+03  3.1143051851E+03
  6.3170000000E+03  1.7524168898E+00  3.1083803429E+03  5.4504132604E+03  5.4471782126E+03  3.1116158105E+03
  6.3180000000E+03  1.7524337302E+00  3.1056962986E+03  5.4457589040E+03  5.4425269493E+03  3.1089286726E+03
  6.3190000000E+03  1.7524505733E+00  3.1030144839E+03  5.4411083756E+03  5.4378795112E+03  3.1062437672E+03
  6.3200000000E+03  1.7524673854E+00  3.1003348912E+03  5.4364615579E+03  5.4332357807E+03  3.1035610867E+03
  6.3210000000E+03  1.7524842286E+00  3.0976575356E+03  5.4318186696E+03  5.4285959768E+03  3.1008806462E+03
  6.3220000000E+03  1.7525010788E+00  3.0949824068E+03  5.4271796181E+03  5.4239600068E+03  3.0982024354E+03
  6.3230000000E+03  1.7525179127E+00  3.0923095012E+03  5.4225443252E+03  5.4193277926E+03  3.0955264507E+03
  6.3240000000E+03  1.7525347537E+00  3.0896388096E+03  5.4179128473E+03  5.4146993902E+03  3.0928526829E+03
  6.3250000000E+03  1.7525516068E+00  3.0869703478E+03  5.4132852273E+03  5.4100748431E+03  3.0901811478E+03
  6.3260000000E+03  1.7525684479E+00  3.0843041062E+03  5.4086613745E+03  5.4054540603E+03  3.0875118357E+03
  6.3270000000E+03  1.7525853107E+00  3.0816400811E+03  5.4040413862E+03  5.4008371390E+03  3.0848447432E+03
  6.3280000000E+03  1.7526021760E+00  3.0789782705E+03  5.3994251997E+03  5.3962240167E+03  3.0821798679E+03
  6.3290000000E+03  1.7526190062E+00  3.0763186642E+03  5.3948126819E+03  5.3916145601E+03  3.0795171997E+03
  6.3300000000E+03  1.7526358764E+00  3.0736612807E+03  5.3902040961E+03  5.3870090327E+03  3.0768567574E+03
  6.3310000000E+03  1.7526527492E+00  3.0710061072E+03  5.3855993043E+03  5.3824072965E+03  3.0741985279E+03
  6.3320000000E+03  1.7526696056E+00  3.0683531414E+03  5.3809982454E+03  5.3778092903E+03  3.0715425089E+03
  6.3330000000E+03  1.7526864648E+00  3.0657023727E+03  5.3764009593E+03  5.3732150539E+03  3.0688886899E+03
  6.3340000000E+03  1.7527033450E+00  3.0630538198E+03  5.3718075345E+03  5.3686246760E+03  3.0662370896E+03
  6.3350000000E+03  1.7527202090E+00  3.0604074700E+03  5.3672178348E+03  5.3640380204E+03  3.0635876951E+03
  6.3360000000E+03  1.7527370946E+00  3.0577633211E+03  5.3626319726E+03  5.3594551995E+03  3.0609405046E+03
  6.3370000000E+03  1.7527539785E+00  3.0551213699E+03  5.3580498706E+03  5.3548761358E+03  3.0582955145E+03
  6.3380000000E+03  1.7527708548E+00  3.0524816093E+03  5.3534714989E+03  5.3503007995E+03  3.0556527179E+03
  6.3390000000E+03  1.7527877291E+00  3.0498440544E+03  5.3488969009E+03  5.3457292342E+03  3.0530121299E+03
  6.3400000000E+03  1.7528046249E+00  3.0472086939E+03  5.3443261285E+03  5.3411614917E+03  3.0503737391E+03
  6.3410000000E+03  1.7528215189E+00  3.0445755246E+03  5.3397591052E+03  5.3365974953E+03  3.0477375423E+03
  6.3420000000E+03  1.7528384014E+00  3.0419445455E+03  5.3351957999E+03  5.3320372142E+03  3.0451035386E+03
  6.3430000000E+03  1.7528552910E+00  3.0393157477E+03  5.3306362539E+03  5.3274806893E+03  3.0424717191E+03
  6.3440000000E+03  1.7528721971E+00  3.0366891473E+03  5.3260805235E+03  5.3229279774E+03  3.0398420997E+03
  6.3450000000E+03  1.7528890827E+00  3.0340647311E+03  5.3215284737E+03  5.3183789433E+03  3.0372146674E+03
  6.3460000000E+03  1.7529059944E+00  3.0314424989E+03  5.3169802456E+03  5.3138337279E+03  3.0345894219E+03
  6.3470000000E+03  1.7529228943E+00  3.0288224402E+03  5.3124357061E+03  5.3092921983E+03  3.0319663528E+03
  6.3480000000E+03  1.7529397922E+00  3.0262045717E+03  5.3078949137E+03  5.3047544130E+03  3.0293454767E+03
  6.3490000000E+03  1.7529567072E+00  3.0235888809E+03  5.3033579050E+03  5.3002204086E+03  3.0267267812E+03
  6.3500000000E+03  1.7529736294E+00  3.0209753674E+03  5.2988246491E+03  5.2956901542E+03  3.0241102657E+03
  6.3510000000E+03  1.7529905357E+00  3.0183640274E+03  5.2942950696E+03  5.2911635734E+03  3.0214959266E+03
  6.3520000000E+03  1.7530074490E+00  3.0157548534E+03  5.2897692229E+03  5.2866407224E+03  3.0188837562E+03
  6.3530000000E+03  1.7530243746E+00  3.0131478598E+03  5.2852471501E+03  5.2821216426E+03  3.0162737691E+03
  6.3540000000E+03  1.7530412886E+00  3.0105430367E+03  5.2807287618E+03  5.2776062446E+03  3.0136659554E+03
  6.3550000000E+03  1.7530582244E+00  3.0079403809E+03  5.2762141531E+03  5.2730946233E+03  3.0110603117E+03
  6.3560000000E+03  1.7530751485E+00  3.0053398833E+03  5.2717032074E+03  5.2685866622E+03  3.0084568290E+03
  6.3570000000E+03  1.7530920850E+00  3.0027415591E+03  5.2671960239E+03  5.2640824604E+03  3.0058555225E+03
  6.3580000000E+03  1.7531090097E+00  3.0001453987E+03  5.2626925135E+03  5.2595819290E+03  3.0032563827E+03
  6.3590000000E+03  1.7531259562E+00  2.9975513992E+03  5.2581927715E+03  5.2550851632E+03  3.0006594065E+03
  6.3600000000E+03  1.7531429057E+00  2.9949595576E+03  5.2536967362E+03  5.2505921013E+03  2.9980645911E+03
  6.3610000000E+03  1.7531598201E+00  2.9923698654E+03  5.2492042793E+03  5.2461026150E+03  2.9954719278E+03
  6.3620000000E+03  1.7531767747E+00  2.9897823399E+03  5.2447156564E+03  5.2416169599E+03  2.9928814340E+03
  6.3630000000E+03  1.7531937321E+00  2.9871969685E+03  5.2402307331E+03  5.2371350016E+03  2.9902930970E+03
  6.3640000000E+03  1.7532106691E+00  2.9846137478E+03  5.2357494351E+03  5.2326566658E+03  2.9877069136E+03
  6.3650000000E+03  1.7532276179E+00  2.9820326708E+03  5.2312718458E+03  5.2281820359E+03  2.9851228767E+03
  6.3660000000E+03  1.7532445835E+00  2.9794537524E+03  5.2267980064E+03  5.2237111532E+03  2.9825410012E+03
  6.3670000000E+03  1.7532615330E+00  2.9768769815E+03  5.2223277996E+03  5.2192439003E+03  2.9799612760E+03
  6.3680000000E+03  1.7532785000E+00  2.9743023551E+03  5.2178613197E+03  5.2147803715E+03  2.9773836979E+03
  6.3690000000E+03  1.7532954742E+00  2.9717298726E+03  5.2133985360E+03  5.2103205362E+03  2.9748082667E+03
  6.3700000000E+03  1.7533124181E+00  2.9691595242E+03  5.2089393193E+03  5.2058642650E+03  2.9722349721E+03
  6.3710000000E+03  1.7533293979E+00  2.9665913259E+03  5.2044838946E+03  5.2014117831E+03  2.9696638306E+03
  6.3720000000E+03  1.7533463760E+00  2.9640252654E+03  5.2000321290E+03  5.1969629576E+03  2.9670948296E+03
  6.3730000000E+03  1.7533633614E+00  2.9614613425E+03  5.1955840483E+03  5.1925178141E+03  2.9645279689E+03
  6.3740000000E+03  1.7533803165E+00  2.9588995467E+03  5.1911395232E+03  5.1880762236E+03  2.9619632381E+03
  6.3750000000E+03  1.7533973074E+00  2.9563398940E+03  5.1866987780E+03  5.1836384101E+03  2.9594006533E+03
  6.3760000000E+03  1.7534142967E+00  2.9537823726E+03  5.1822616805E+03  5.1792042416E+03  2.9568402024E+03
  6.3770000000E+03  1.7534312745E+00  2.9512269823E+03  5.1778282016E+03  5.1747736890E+03  2.9542818853E+03
  6.3780000000E+03  1.7534482744E+00  2.9486737194E+03  5.1733984341E+03  5.1703468450E+03  2.9517256984E+03
  6.3790000000E+03  1.7534652626E+00  2.9461225754E+03  5.1689722637E+03  5.1659235952E+03  2.9491716332E+03
  6.3800000000E+03  1.7534822445E+00  2.9435735652E+03  5.1645497324E+03  5.1615039820E+03  2.9466197045E+03
  6.3810000000E+03  1.7534992527E+00  2.9410266796E+03  5.1601309199E+03  5.1570880847E+03  2.9440699032E+03
  6.3820000000E+03  1.7535162638E+00  2.9384819152E+03  5.1557157516E+03  5.1526758290E+03  2.9415222258E+03
  6.3830000000E+03  1.7535332592E+00  2.9359392692E+03  5.1513041685E+03  5.1482671557E+03  2.9389766696E+03
  6.3840000000E+03  1.7535502577E+00  2.9333987336E+03  5.1468962109E+03  5.1438621051E+03  2.9364332265E+03
  6.3850000000E+03  1.7535672774E+00  2.9308603253E+03  5.1424919625E+03  5.1394607611E+03  2.9338919134E+03
  6.3860000000E+03  1.7535843000E+00  2.9283240316E+03  5.1380913471E+03  5.1350630472E+03  2.9313527176E+03
  6.3870000000E+03  1.7536013070E+00  2.9257898502E+03  5.1336943061E+03  5.1306689052E+03  2.9288156369E+03
  6.3880000000E+03  1.7536183170E+00  2.9232577715E+03  5.1293008784E+03  5.1262783735E+03  2.9262806616E+03
  6.3890000000E+03  1.7536353483E+00  2.9207278133E+03  5.1249111478E+03  5.1218915364E+03  2.9237478095E+03
  6.3900000000E+03  1.7536523638E+00  2.9181999633E+03  5.1205249845E+03  5.1175082638E+03  2.9212170683E+03
  6.3910000000E+03  1.7536694014E+00  2.9156742193E+03  5.1161424956E+03  5.1131286629E+03  2.9186884359E+03
  6.3920000000E+03  1.7536864377E+00  2.9131505777E+03  5.1117636065E+03  5.1087526591E+03  2.9161619085E+03
  6.3930000000E+03  1.7537034480E+00  2.9106290330E+03  5.1073882361E+03  5.1043801711E+03  2.9136374808E+03
  6.3940000000E+03  1.7537204943E+00  2.9081095994E+03  5.1030165892E+03  5.1000114041E+03  2.9111151669E+03
  6.3950000000E+03  1.7537375435E+00  2.9055922653E+03  5.0986485497E+03  5.0956462418E+03  2.9085949552E+03
  6.3960000000E+03  1.7537545727E+00  2.9030770274E+03  5.0942840451E+03  5.0912846116E+03  2.9060768424E+03
  6.3970000000E+03  1.7537716139E+00  2.9005638789E+03  5.0899231569E+03  5.0869265951E+03  2.9035608217E+03
  6.3980000000E+03  1.7537886722E+00  2.8980528346E+03  5.0855659256E+03  5.0825722328E+03  2.9010469079E+03
  6.3990000000E+03  1.7538057333E+00  2.8955438835E+03  5.0812122905E+03  5.0782214641E+03  2.8985350900E+03
  6.4000000000E+03  1.7538227744E+00  2.8930370224E+03  5.0768621799E+03  5.0738742172E+03  2.8960253648E+03
  6.4010000000E+03  1.7538398422E+00  2.8905322503E+03  5.0725157276E+03  5.0695306258E+03  2.8935177313E+03
  6.4020000000E+03  1.7538568984E+00  2.8880295592E+03  5.0681728088E+03  5.0651905653E+03  2.8910121815E+03
  6.4030000000E+03  1.7538739529E+00  2.8855289640E+03  5.0638334781E+03  5.0608540902E+03  2.8885087302E+03
  6.4040000000E+03  1.7538910251E+00  2.8830304522E+03  5.0594977701E+03  5.0565212350E+03  2.8860073650E+03
  6.4050000000E+03  1.7539081047E+00  2.8805340234E+03  5.0551656543E+03  5.0521919695E+03  2.8835080856E+03
  6.4060000000E+03  1.7539251543E+00  2.8780396681E+03  5.0508370062E+03  5.0478661689E+03  2.8810108823E+03
  6.4070000000E+03  1.7539422355E+00  2.8755474009E+03  5.0465120291E+03  5.0435440367E+03  2.8785157698E+03
  6.4080000000E+03  1.7539593242E+00  2.8730572128E+03  5.0421906376E+03  5.0392254874E+03  2.8760227390E+03
  6.4090000000E+03  1.7539764161E+00  2.8705691005E+03  5.0378728137E+03  5.0349105029E+03  2.8735317867E+03
  6.4100000000E+03  1.7539934925E+00  2.8680830613E+03  5.0335584993E+03  5.0305990255E+03  2.8710429103E+03
  6.4110000000E+03  1.7540105721E+00  2.8655990872E+03  5.0292477342E+03  5.0262910945E+03  2.8685561016E+03
  6.4120000000E+03  1.7540276731E+00  2.8631171949E+03  5.0249405994E+03  5.0219867912E+03  2.8660713773E+03
  6.4130000000E+03  1.7540447585E+00  2.8606373718E+03  5.0206369674E+03  5.0176859881E+03  2.8635887249E+03
